application_ref,document_link,document_meta
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreREUBQrWFWGEvoY3qoYksJVYLnMBAmKNc7TcqqjSpqcwC, 11 Nov 2025 Revised Drawing 20-01 ROAD GEOMETRY
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/2617DCA30FD8C2991B65229CA89B2872/pdf/S_RES_25_0437-HOUSETYPE_BOOKLET_ISSUE_4_-_MARSTON_GATE___NIGHTINGALE_CORNER-1337502.pdf, 11 Nov 2025 Supporting Documents HOUSETYPE BOOKLET ISSUE 4 - MARSTON GATE & NIGHTINGALE CORNER
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreREUBQrWFWGEvBYczJa3ePj000s2lk4SXb1dmJ9GLM4p4, 11 Nov 2025 Revised Drawing 0824-113 C BUILDING HEIGHTS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/983E749E1D9758D75F3C2C0103206836/pdf/S_RES_25_0437-HIGHWAYS_COMMENTS-1328489.pdf, 16 Oct 2025 Consultee Comment HIGHWAYS COMMENTS
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/198B35D6F3C14D00187B6D1D9E19CCF5/pdf/S_RES_25_0437-RESPONSE_TO_HIGHWAYS-1324889.pdf, 07 Oct 2025 Correspondence RESPONSE TO HIGHWAYS
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRCYxKtp9RTc67LCFe89c79ZHeVaf5Yit7KhAzNhj-3BL, 07 Oct 2025 Revised Drawing 20-01 ROAD GEOMETRY
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRCYxKtp9RTc6d95my7hbld9h2wN6U4SlbVs4smgMo6EC, 07 Oct 2025 Revised Drawing 0824-112 C PARKING STRATEGY PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/9852A300AB1D258E80258BD0E91B381F/pdf/S_RES_25_0437-DESIGNER_S_RESPONSE_STATEMENT-1324890.pdf, 07 Oct 2025 Correspondence DESIGNER?S RESPONSE STATEMENT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAQKRVTpkXtQCgssS9RRR9awfK8qahTXmy, 02 Oct 2025 Revised Drawing 17-10 (C) KERB PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgALJ6ZNXif12EGFQsreOlDWV28rbHUsj8B, 02 Oct 2025 Revised Drawing 22-02 (C) SURFACE FINISHES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgA3XyqJZZG2JEHsG5y4RA7ceDh-Nmc1Q8U, 02 Oct 2025 Revised Drawing 20-01 (C) ROAD GEOMETRY
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgA4QPtilPjuVD9VasjU6QgfLh5zlqS6AxL, 02 Oct 2025 Revised Drawing 38-01 (C) SECTION 38
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgANEOIbXwp4nAHQ7Zz0TUOtT5XkLvZrZIJ, 02 Oct 2025 Revised Drawing 107-01 (C) REFUSE DISTANCES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgA6DTQWMJC7Tu5JQes3Q9PS9d4rTUZsSRX, 02 Oct 2025 Revised Drawing 106-01 (C) PLANNING LEVELS
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAgyzuv6yHZhiqrlwgaURG1g3Ee0CwYIxH, 02 Oct 2025 Revised Drawing 103-01 (C) REFUSE TRACK PLOT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgA_qreDTm4BKoWbMADYUNccEPg0NlPsROL, 02 Oct 2025 Revised Drawing 101-01 (C) DRAINAGE STRATEGY
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/96A3BB54889E2335A778592274C5C45A/pdf/S_RES_25_0437-PLANTING_SCHEDULE-1322877.pdf, 02 Oct 2025 Supporting Documents PLANTING SCHEDULE
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAOLxdOg3rAMpaktE50Wu0Xmh7iORSH7rZ, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 1
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAJRwL6ePlXp9KkFfLxf6gwFOc7sQRv3qp, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 2
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAIehcD5Wkkpts30Q_d0N6hpgpwchN8xPf, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 3
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAxVbBAas1-wX5yni2I38JEO69PI5GZ6b3, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 4
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAc2pBd_t-rm0AfNOFjheQaH0A5kPLFkYF, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 5
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAY4u4JGnBUMDA3B-2dPpFud9WUrPKJRL8, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 6
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAfraRyUsQ6YE1uo2ELUYF8QIfAIby_Cnp, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 8
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAldC9qD-hctfZjAyJ8GggMxsufKWb68JD, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 9
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAp_5qouwAIri8dQbPgVEFGXxv6Qx2daib, 02 Oct 2025 Revised Drawing TWB24674-11 GENERAL ARRANGEMENT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgADiP1azTJ4OFhdeW3mV6Gc5FS-1pnDl-E, 02 Oct 2025 Revised Drawing 0824-102 B PLANNING LAYOUT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgATRPhFB1PZCz0-vbXrgiKBlm_xBw65jLn, 02 Oct 2025 Revised Drawing 0824-110 B LAND USE PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAmIuUnq534PcAXHdx7ZV2AqQGkgQGdGJX, 02 Oct 2025 Revised Drawing 0824-103 B STREET SCENES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAVa8ScdscXKW_pWFHhD1eZc9WUGTuzjKc, 02 Oct 2025 Revised Drawing 0824-113 B BUILDING HEIGHTS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/E35BF455459C1582C81B284F923353E9/pdf/S_RES_25_0437-RESPONSE_TO_CONSULTEE_COMMENTS-1322908.pdf, 02 Oct 2025 Correspondence RESPONSE TO CONSULTEE COMMENTS
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgA5-mrTEnNWx3BRXWPL4Kp3G4YMBErYKmJ, 02 Oct 2025 Revised Drawing 0824-112 B PARKING STRATEGY PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/EC5EF7A1A2E61F542A8B0455D2AD9CCE/pdf/S_RES_25_0437-FAIRTHORNE___THORNHILL_HOUSETYPE_BOOKLET-1322927.pdf, 02 Oct 2025 Supporting Documents FAIRTHORNE & THORNHILL HOUSETYPE BOOKLET
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAfblv5SeQIJqBVmcpTtFh13MZp5PV3QBX, 02 Oct 2025 Revised Drawing 22-01 (C) SURFACE FINISHES.
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAOyazBOrw1L15B6zD14qigNUtW1GGHD-a, 02 Oct 2025 Revised Drawing 0824-108 B MATERIALS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAL4FUwo9XEovpXzr_gYcC6GmbAgjn_m8D, 02 Oct 2025 Revised Drawing 0824-114 B CHARACTER AREAS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAYFU8TCh8_Jjj8M853oPwmUU-cTJeuBg3, 02 Oct 2025 Revised Drawing 17-11 (C) KERB PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgA46MlqXNClXPvUxXknei2O_dhHDMsSBL-, 02 Oct 2025 Revised Drawing 08-01 (D) COMBINED SERVICES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAlRGfI03Ixd5yFvye3oDXtQl4j_YKcCt6, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 7
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgA-ljdBav4tuzqwUFt7tcN8J0VXFofL-lu, 02 Oct 2025 Revised Drawing 0824-111 B HOUSING MIX PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAMdkHP3KJqUY2nYisNzYb_HHrOfyM8WqQ, 02 Oct 2025 Revised Drawing 0824-115 B EXTERNAL ENCLOSURES PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgADpWyfIJvC4-DGrvddDF6i7TtS1U7ZyTy, 02 Oct 2025 Revised Drawing 0824-2-102 D1 PLANNING LAYOUT
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/6BCE78BE74580CE666A43E4638133865/pdf/S_RES_25_0437-MARSTON_GATE___NIGHTINGALE_CORNER_HOUSETYPE_BOOKLET-1322918.pdf, 02 Oct 2025 Supporting Documents MARSTON GATE & NIGHTINGALE CORNER HOUSETYPE BOOKLET
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRGp26OPuRHgAHjokO2qB8VesUQeB_sNxlTERSfnJAM2E, 02 Oct 2025 Revised Drawing TWB24674-11 LANDSCAPE PROPOSALS SHEET 7
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/7E7E0A29119E982A3BE237DA62FB68FB/pdf/S_RES_25_0437-HIGHWAYS_COMMENTS-1319630.pdf, 24 Sep 2025 Consultee Comment HIGHWAYS COMMENTS
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJxuiu41Lci98TKxioSqQXcviUIG_yvS3b, 12 Sep 2025 Revised Drawing 08-01 COMBINED-SERVICES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJXU3y2v5Wv_G5wTxwAUgD5s-VA31lO3oi, 12 Sep 2025 Revised Drawing 20-01 ROAD GEOMETRY
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJwtnU51Ca8IkPEj8IgUacJXJs7o6OhirS, 12 Sep 2025 Revised Drawing 22-01 SURFACE FINISHES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJ6Y921pPv2qFrZyix23x_gDQgL2kYmnDl, 12 Sep 2025 Revised Drawing 22-02 SURFACE FINISHES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJYtFRGsML3qw8DQFaV7wu1jWqXbUg8l3S, 12 Sep 2025 Revised Drawing 101-01 DRAINAGE-STRATEGY
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJHBmzK6od6veZrq6YguTkzQW7Y-jaGQ8R, 12 Sep 2025 Revised Drawing 103-01 REFUSE TRACK PLOT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJKJtqDgjDIeXfMQByUcxF0P-xU8kKK542, 12 Sep 2025 Revised Drawing 104-01 VAN TRACK PLOT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJcKQ59Af8ebUNK5vJiVUvTdM_T9FtfOoB, 12 Sep 2025 Revised Drawing 106-01 PLANNING LEVELS
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJXeoTEZ5Bo3N-shDzGfdcUjz748xC7maq, 12 Sep 2025 Revised Drawing 107-01 REFUSE DISTANCES
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJpE7KRdRvpiYUcorhcp3546j6kRG6oRWG, 12 Sep 2025 Revised Drawing 0824-102 PLANNING LAYOUT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJ84x-pbjYhJRKcZ5m31o1kXDrOcvoPFpb, 12 Sep 2025 Revised Drawing 0824-108 MATERIALS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJuuW5KQ4eLbsiwngSmzKhj0KgH4idDZ7r, 12 Sep 2025 Revised Drawing 0824-110 LAND USE PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJxNSJigSKhrbRh9U6ZrSdO7LFF8YEJx7-, 12 Sep 2025 Revised Drawing 0824-111 HOUSING MIX PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJRAD7l9ekm8n2S9RAAYPDihyl5iMjh2-J, 12 Sep 2025 Revised Drawing 0824-113 BUILDING HEIGHTS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJf94uRiweLQUfrcuF20AHthT9X9Q9_cuq, 12 Sep 2025 Revised Drawing 0824-114 CHARACTER AREAS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJvPcXCyfPkvhcstDhOTSS3f3pNkiKq46N, 12 Sep 2025 Revised Drawing 0824-115 EXTERNAL ENCLOSURES PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/CCB45A66A9F56B0D4AC765E0FFF45B16/pdf/S_RES_25_0437-PROPOSED_RESIDENTIAL_DEVELOPMENT_S38_WORKS-1315260.pdf, 12 Sep 2025 Supporting Documents PROPOSED RESIDENTIAL DEVELOPMENT S38 WORKS
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJqbBM1KPmgnzVa9OHvbCVdZAOme_NUhME, 12 Sep 2025 Revised Drawing TWB24674-11G GENERAL ARRANGEMENT
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/7ACF9E3B95B7743949573FE803603417/pdf/S_RES_25_0437-PLANTING_SCHEDULE-1315266.pdf, 12 Sep 2025 Supporting Documents TWB24674-11G PLANTING SCHEDULE
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJUpqpiqaloBfxFOe2xzbOrPj5_ShJSzTl, 12 Sep 2025 Revised Drawing TWB24674-11G LANDSCAPE PROPOSALS - SHEET 1
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJVIzbb8ckEr7xR4G1B870jNFaKJ684sgM, 12 Sep 2025 Revised Drawing TWB24674-11G LANDSCAPE PROPOSALS - SHEET 2
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJNcAeaXtxKbhIC1twWzHpETEZTMzrZ5hb, 12 Sep 2025 Revised Drawing TWB24674-11G LANDSCAPE PROPOSALS - SHEET 5
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJ6eAE8rRXQRmE-Y06_0jghZe0YwGHjWWP, 12 Sep 2025 Revised Drawing TWB24674-11G LANDSCAPE PROPOSALS - SHEET 6
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJwM_FWoPJYnbu82V1J2uMx2hBBA1jAsMi, 12 Sep 2025 Revised Drawing TWB24674-11G LANDSCAPE PROPOSALS - SHEET 7
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJJrYIBQdOaHkspMcsK6Kcz-oR5RbiO91U, 12 Sep 2025 Revised Drawing 17-10 KERB PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJYff0Zpv2l23O53312jPvcAV3_EtGCJuo, 12 Sep 2025 Revised Drawing 17-11 KERB PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJ7NabIKul656CoHlsbDlMRBp7WgT_mGqk, 12 Sep 2025 Revised Drawing 38-01 SECTION 38
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJ6nbiefhe9HhL1IMpnuNqYLQA93lJEEAU, 12 Sep 2025 Revised Drawing 0824-112 PARKING STRATEGY PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJgqigLDFpTeXR3hfZLeR8r70wSB6jxdDX, 12 Sep 2025 Revised Drawing TWB24674-11G LANDSCAPE PROPOSALS - SHEET 3
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRFnrMuKM1ClJO5Hly5w3dI2jPv69Fte266zLyVLiiY3b, 12 Sep 2025 Revised Drawing TWB24674-11G LANDSCAPE PROPOSALS - SHEET 4
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/6A2C1D684A0A4A6BA363D1E49D1F0773/pdf/S_RES_25_0437-LANDSCAPE_ARCHITECT-1314380.pdf, 10 Sep 2025 Consultee Comment LANDSCAPE ARCHITECT
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/55E2DE027A066D42AEEAF8BCC144EEAA/pdf/S_RES_25_0437-URBAN_DESIGN_COMMENTS-1314578.pdf, 10 Sep 2025 Consultee Comment URBAN DESIGN COMMENTS
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/C7947F0E93903DBFF7217EE95C16E90A/pdf/S_RES_25_0437-URBAN_DESIGN_DETAILS-1313738.pdf, 09 Sep 2025 Supporting Documents URBAN DESIGN DETAILS
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/1A54F79B48B92E95B9392EBF72B18BD6/pdf/S_RES_25_0437-SOUTH_MARSTON_PARISH_COUNCIL-1306148.pdf, 18 Aug 2025 Public Comment SOUTH MARSTON PARISH COUNCIL
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/5F5CE8D10858457536CFA8FC3EE9B84D/pdf/S_RES_25_0437-HIGHWAYS_COMMENTS-1304533.pdf, 15 Aug 2025 Consultee Comment HIGHWAYS COMMENTS
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/5A91F235566BDE077716968B75F6DBDE/pdf/S_RES_25_0437-RESPONSE_TO_CONSERVATION-1301677.pdf, 07 Aug 2025 Correspondence RESPONSE TO CONSERVATION
S/RES/25/0437,https://pa.swindon.gov.uk/publicaccess/files/F3B1F962DF06FE2B6BE32C42C8DD802E/pdf/S_RES_25_0437-CONSERVATION_OFFICER_COMMENTS-1301679.pdf, 07 Aug 2025 Consultee Comment CONSERVATION OFFICER COMMENTS
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRMpz0birLgCBxp_YTtFpmu2s9XZgH0lmV6Ti2uPissZ9, 01 Aug 2025 Revised Drawing 0824-113 A BUILDING HEIGHTS PLAN
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRMpz0birLgCBMCJj2uQ05NmqG80JMSa6y7ITNjJV1pQ9, 01 Aug 2025 Revised Drawing 0824-102 A PLANNING LAYOUT
S/RES/25/0437,https://pa.swindon.gov.uk/omt-server/omt.html#docKey=YFVzlH6K7NvUU32-7O6yHHu8YKkbziBlEFCG5Bf5gd7l1z9R-HreRMpz0birLgCBKDBa0iqtuHMdlQK0okY_k8hmAI8TpasS, 01 Aug 2025 Revised Drawing 0824-103 A STREET SCENES
